,y
2339,-0.3579656269405996
2340,-0.6256939012272469
2341,-0.9364280168903825
2342,-1.275851398741118
2343,-1.5876713111969434
2344,-1.8194033769783744
2345,-1.9318692999049354
2346,-1.9071587112101858
2347,-1.744231067234138
2348,-1.4538740121738725
2349,-1.0535534565214673
2350,-0.5633962678295975
2351,-0.0113416793236778
2352,0.4792737556544273
2353,0.6846387144448032
2354,0.8799992571085089
2355,1.0531204454590994
2356,1.1757997790343895
2357,1.221954662130557
2358,1.1724668354033863
2359,1.0196034872982265
2360,0.7697160006367443
2361,0.4485463443358537
2362,0.11542913883749424
2363,-0.14172762499971883
2364,-0.3579656269405796
2365,-0.6256939012272218
2366,-0.9364280168903542
2367,-1.2758513987411375
2368,-1.5876713111969374
2369,-1.819403376978378
2370,-1.9318692999049427
2371,-1.907158711210201
2372,-1.7442310672341619
2373,-1.4538740121739049
2374,-1.0535534565215074
2375,-0.5633962678295302
2376,-0.011341679323660148
2377,0.4792737556543129
2378,0.6846387144447877
2379,0.8799992571085486
2380,1.0531204454591037
2381,1.1757997790343935
2382,1.221954662130563
2383,1.1724668354033498
2384,1.0196034872982247
2385,0.7697160006367598
2386,0.44854634433587925
2387,0.11542913883740726
2388,-0.1417276249996897
2389,-0.35796562694056944
2390,-0.6256939012271956
2391,-0.9364280168903292
2392,-1.2758513987411095
2393,-1.5876713111969147
2394,-1.8194033769783637
2395,-1.9318692999049043
2396,-1.9071587112101318
2397,-1.7442310672341395
2398,-1.4538740121739095
2399,-1.0535534565215308
2400,-0.5633962678295661
2401,-0.011341679323702475
2402,0.47927375565438407
2403,0.684638714444855
2404,0.8799992571085555
2405,1.0531204454591048
2406,1.1757997790343933
2407,1.2219546621305672
2408,1.1724668354033607
2409,1.0196034872982433
2410,0.7697160006367854
2411,0.448546344335803
2412,0.11542913883741517
2413,-0.14172762499966718
2414,-0.3579656269405506
2415,-0.6256939012272619
2416,-0.9364280168903264
2417,-1.275851398741125
2418,-1.5876713111969156
2419,-1.8194033769783617
2420,-1.9318692999049103
2421,-1.9071587112102073
2422,-1.7442310672341943
2423,-1.453874012173861
2424,-1.0535534565215239
2425,-0.5633962678295835
2426,-0.011341679323733395
2427,0.47927375565435826
2428,0.6846387144448396
2429,0.8799992571085392
2430,1.053120445459092
2431,1.1757997790343928
2432,1.2219546621305701
2433,1.172466835403371
2434,1.0196034872982618
2435,0.7697160006368109
2436,0.4485463443358324
2437,0.11542913883744162
2438,-0.14172762499976185
2439,-0.35796562694062595
2440,-0.6256939012272784
2441,-0.9364280168903464
2442,-1.2758513987411293
2443,-1.5876713111969196
2444,-1.8194033769783657
2445,-1.9318692999049194
2446,-1.9071587112101627
2447,-1.7442310672341048
2448,-1.4538740121738296
2449,-1.0535534565215259
2450,-0.5633962678296063
2451,-0.011341679323657539
2452,0.47927375565435626
2453,0.6846387144448234
2454,0.8799992571085241
2455,1.0531204454591143
2456,1.1757997790343981
2457,1.2219546621305781
2458,1.1724668354033838
2459,1.019603487298209
2460,0.7697160006368066
2461,0.44854634433585006
2462,0.1154291388374661
2463,-0.14172762499974326
2464,-0.3579656269406054
2465,-0.6256939012272535
2466,-0.9364280168903178
2467,-1.2758513987411488
2468,-1.5876713111969138
2469,-1.8194033769783695
2470,-1.9318692999049267
2471,-1.907158711210178
2472,-1.7442310672341288
2473,-1.453874012173862
2474,-1.0535534565214557
2475,-0.5633962678294708
2476,-0.011341679323597725
2477,0.47927375565435104
2478,0.6846387144448071
2479,0.8799992571085087
2480,1.0531204454591017
2481,1.1757997790343908
2482,1.2219546621305568
2483,1.1724668354033354
2484,1.0196034872982007
2485,0.7697160006368191
2486,0.4485463443358745
2487,0.11542913883737893
2488,-0.14172762499971406
2489,-0.3579656269405953
2490,-0.6256939012272273
2491,-0.9364280168903655
2492,-1.2758513987411462
2493,-1.587671311196924
2494,-1.8194033769783742
2495,-1.931869299904902
2496,-1.9071587112101782
2497,-1.7442310672341432
2498,-1.4538740121738891
2499,-1.0535534565214923
2500,-0.563396267829515
2501,-0.01134167932375535
2502,0.4792737556542968
2503,0.6846387144448758
2504,0.8799992571085091
2505,1.053120445459101
2506,1.1757997790343893
2507,1.2219546621305601
2508,1.1724668354033456
2509,1.0196034872982191
2510,0.7697160006367525
2511,0.44854634433576535
2512,0.11542913883749428
2513,-0.1417276249997011
2514,-0.3579656269405665
2515,-0.6256939012272029
2516,-0.9364280168903338
2517,-1.2758513987411164
2518,-1.58767131119692
2519,-1.81940337697836
2520,-1.9318692999049019
2521,-1.907158711210188
2522,-1.7442310672341637
2523,-1.4538740121739193
2524,-1.053553456521531
2525,-0.5633962678295603
2526,-0.011341679323693454
2527,0.4792737556543913
2528,0.6846387144448591
2529,0.8799992571084991
2530,1.05312044545909
2531,1.17579977903439
2532,1.2219546621305635
2533,1.1724668354033563
2534,1.0196034872982376
2535,0.7697160006367781
2536,0.4485463443357949
2537,0.11542913883752072
2538,-0.14172762499968297
2539,-0.3579656269406514
2540,-0.6256939012271914
2541,-0.9364280168903496
2542,-1.2758513987411082
2543,-1.587671311196918
2544,-1.8194033769783586
2545,-1.9318692999049427
2546,-1.9071587112101582
2547,-1.7442310672340842
2548,-1.4538740121738938
2549,-1.0535534565215365
2550,-0.5633962678295853
2551,-0.011341679323729037
2552,0.47927375565436436
2553,0.6846387144448438
2554,0.8799992571085438
2555,1.0531204454591305
2556,1.1757997790344004
2557,1.221954662130575
2558,1.1724668354033712
2559,1.0196034872982582
2560,0.7697160006368047
2561,0.4485463443358247
2562,0.11542913883743444
2563,-0.1417276249997668
2564,-0.35796562694063166
2565,-0.6256939012271931
2566,-0.9364280168903287
2567,-1.2758513987410924
2568,-1.5876713111969012
2569,-1.8194033769783495
2570,-1.9318692999049074
2571,-1.907158711210152
2572,-1.7442310672340946
2573,-1.4538740121739182
2574,-1.0535534565215718
2575,-0.563396267829515
2576,-0.011341679323709442
2577,0.47927375565435004
2578,0.684638714444828
2579,0.879999257108528
2580,1.0531204454591179
2581,1.175799779034393
2582,1.2219546621305537
2583,1.1724668354033225
2584,1.01960348729825
2585,0.7697160006368172
2586,0.44854634433584906
2587,0.11542913883746005
2588,-0.14172762499974847
2589,-0.35796562694050527
2590,-0.625693901227247
2591,-0.9364280168903536
2592,-1.2758513987411129
2593,-1.587671311196913
2594,-1.8194033769783604
2595,-1.9318692999049207
2596,-1.9071587112101707
2597,-1.7442310672341206
2598,-1.4538740121738523
2599,-1.053553456521444
2600,-0.5633962678295713
2601,-0.011341679323760706
2602,0.4792737556543195
2603,0.684638714444813
2604,0.8799992571085113
2605,1.0531204454591048
2606,1.1757997790343926
2607,1.2219546621305566
2608,1.1724668354033811
2609,1.0196034872982893
2610,0.7697160006368529
2611,0.4485463443357767
2612,0.11542913883735581
2613,-0.14172762499971528
2614,-0.3579656269406027
2615,-0.6256939012272333
2616,-0.9364280168903736
2617,-1.2758513987411537
2618,-1.5876713111969307
2619,-1.8194033769783786
2620,-1.9318692999049385
2621,-1.9071587112101929
2622,-1.744231067234149
2623,-1.4538740121738873
2624,-1.0535534565215958
2625,-0.5633962678296867
2626,-0.011341679323742193
2627,0.4792737556544041
2628,0.6846387144448796
2629,0.8799992571085189
2630,1.053120445459106
2631,1.1757997790343924
2632,1.2219546621305606
2633,1.1724668354033436
2634,1.0196034872982145
2635,0.7697160006368378
2636,0.44854634433589585
2637,0.11542913883751096
2638,-0.14172762499971173
2639,-0.35796562694067535
2640,-0.6256939012271321
2641,-0.93642801689036
2642,-1.2758513987411004
2643,-1.5876713111969236
2644,-1.8194033769783573
2645,-1.9318692999048994
2646,-1.907158711210184
2647,-1.7442310672341577
2648,-1.4538740121739107
2649,-1.05355345652152
2650,-0.5633962678295479
2651,-0.011341679323790321
2652,0.47927375565427516
2653,0.6846387144447819
2654,0.8799992571085401
2655,1.0531204454591327
2656,1.1757997790344097
2657,1.2219546621305737
2658,1.1724668354033596
2659,1.0196034872982358
2660,0.7697160006367727
2661,0.44854634433578744
2662,0.11542913883751361
2663,-0.14172762499968797
2664,-0.35796562694055134
2665,-0.6256939012271848
2666,-0.9364280168903131
2667,-1.275851398741144
2668,-1.5876713111968992
2669,-1.819403376978366
2670,-1.931869299904906
2671,-1.9071587112101382
2672,-1.7442310672340673
2673,-1.453874012173879
2674,-1.053553456521522
2675,-0.5633962678295705
2676,-0.011341679323714465
2677,0.47927375565437286
2678,0.684638714444848
2679,0.8799992571084873
2680,1.0531204454590806
2681,1.1757997790343775
2682,1.2219546621305608
2683,1.1724668354033128
2684,1.019603487298301
2685,0.7697160006368161
2686,0.44854634433582397
2687,0.11542913883742843
2688,-0.14172762499977204
2689,-0.35796562694063716
2690,-0.6256939012271999
2691,-0.9364280168903365
2692,-1.2758513987411004
2693,-1.587671311196908
2694,-1.8194033769783535
2695,-1.9318692999049438
2696,-1.9071587112102275
2697,-1.7442310672342138
2698,-1.453874012173881
2699,-1.0535534565214348
2700,-0.5633962678294248
2701,-0.011341679323648185
2702,0.479273755654369
2703,0.6846387144448317
2704,0.8799992571085329
2705,1.0531204454591214
2706,1.175799779034395
2707,1.221954662130575
2708,1.1724668354033776
2709,1.019603487298271
2710,0.769716000636823
2711,0.44854634433574025
2712,0.11542913883754792
2713,-0.1417276249997601
2714,-0.3579656269406079
2715,-0.6256939012272678
2716,-0.9364280168904027
2717,-1.2758513987411404
2718,-1.5876713111969403
2719,-1.8194033769783773
2720,-1.9318692999049307
2721,-1.9071587112101747
2722,-1.7442310672341188
2723,-1.453874012173946
2724,-1.0535534565216036
2725,-0.5633962678296638
2726,-0.011341679323702336
2727,0.4792737556544372
2728,0.6846387144447333
2729,0.8799992571085038
2730,1.0531204454590972
2731,1.1757997790343895
2732,1.2219546621305537
2733,1.172466835403329
2734,1.019603487298263
2735,0.7697160006368354
2736,0.4485463443358704
2737,0.11542913883747928
2738,-0.1417276249997353
2739,-0.35796562694049017
2740,-0.625693901227137
2741,-0.936428016890235
2742,-1.2758513987410707
2743,-1.587671311196877
2744,-1.8194033769783293
2745,-1.9318692999049063
2746,-1.9071587112101693
2747,-1.7442310672341304
2748,-1.4538740121738711
2749,-1.0535534565214704
2750,-0.5633962678296034
2751,-0.01134167932379515
2752,0.47927375565429803
2753,0.6846387144448018
2754,0.8799992571084995
2755,1.0531204454591305
2756,1.1757997790343926
2757,1.2219546621305617
2758,1.1724668354033416
2759,1.0196034872982098
2760,0.7697160006367391
2761,0.4485463443358553
2762,0.11542913883749843
2763,-0.1417276249997154
2764,-0.3579656269405759
2765,-0.6256939012272172
2766,-0.9364280168903489
2767,-1.2758513987410838
2768,-1.5876713111968936
2769,-1.819403376978348
2770,-1.9318692999048888
2771,-1.9071587112101136
2772,-1.7442310672341166
2773,-1.4538740121738811
2774,-1.0535534565214972
2775,-0.5633962678295278
2776,-0.011341679323662285
2777,0.4792737556544086
2778,0.6846387144447845
2779,0.8799992571084903
2780,1.0531204454590843
2781,1.1757997790343808
2782,1.2219546621305573
2783,1.1724668354033967
2784,1.0196034872983197
2785,0.7697160006368043
2786,0.44854634433579466
2787,0.11542913883739611
2788,-0.14172762499979547
2789,-0.3579656269405578
2790,-0.6256939012272181
2791,-0.9364280168903285
2792,-1.2758513987411164
2793,-1.5876713111969165
2794,-1.8194033769783662
2795,-1.931869299904942
2796,-1.9071587112102133
2797,-1.7442310672341867
2798,-1.4538740121738416
2799,-1.053553456521385
2800,-0.563396267829594
2801,-0.0113416793237196
2802,0.4792737556543768
2803,0.6846387144448522
2804,0.8799992571085524
2805,1.0531204454591023
2806,1.175799779034392
2807,1.2219546621305672
2808,1.1724668354033623
2809,1.0196034872982467
2810,0.76971600063679
2811,0.44854634433591406
2812,0.11542913883755132
2813,-0.1417276249996791
2814,-0.35796562694064
2815,-0.6256939012272731
2816,-0.9364280168903616
2817,-1.2758513987411402
2818,-1.587671311196932
2819,-1.8194033769783724
2820,-1.931869299904919
2821,-1.9071587112101538
2822,-1.7442310672341703
2823,-1.4538740121739497
2824,-1.0535534565215794
2825,-0.5633962678296216
2826,-0.011341679323760678
2827,0.47927375565444824
2828,0.6846387144447538
2829,0.8799992571085234
2830,1.0531204454591137
2831,1.175799779034399
2832,1.2219546621305537
2833,1.1724668354033663
2834,1.0196034872982613
2835,0.7697160006368138
2836,0.44854634433583707
2837,0.11542913883744631
2838,-0.14172762499975852
2839,-0.35796562694051653
2840,-0.6256939012271685
2841,-0.9364280168902714
2842,-1.2758513987411073
2843,-1.5876713111969076
2844,-1.819403376978356
2845,-1.931869299904914
2846,-1.907158711210161
2847,-1.7442310672341066
2848,-1.4538740121738338
2849,-1.0535534565214217
2850,-0.563396267829546
2851,-0.011341679323734033
2852,0.4792737556543359
2853,0.6846387144448212
2854,0.8799992571085204
2855,1.0531204454590766
2856,1.1757997790343768
2857,1.221954662130546
2858,1.1724668354033223
2859,1.0196034872981834
2860,0.7697160006367052
2861,0.44854634433581725
2862,0.11542913883746468
2863,-0.1417276249997384
2864,-0.35796562694060235
2865,-0.6256939012272487
2866,-0.9364280168903127
2867,-1.275851398741095
2868,-1.5876713111968912
2869,-1.8194033769783475
2870,-1.9318692999048794
2871,-1.9071587112100943
2872,-1.7442310672341688
2873,-1.4538740121738851
2874,-1.053553456521473
2875,-0.5633962678294855
2876,-0.011341679323610382
2877,0.4792737556543447
2878,0.6846387144448044
2879,0.8799992571085057
2880,1.0531204454590992
2881,1.1757997790343893
2882,1.2219546621305566
2883,1.1724668354033851
2884,1.0196034872982973
2885,0.7697160006368643
2886,0.44854634433579005
2887,0.11542913883736781
2888,-0.14172762499970704
2889,-0.3579656269405932
2890,-0.625693901227222
2891,-0.9364280168903607
2892,-1.2758513987411406
2893,-1.587671311196941
2894,-1.81940337697838
2895,-1.9318692999049436
2896,-1.9071587112102009
2897,-1.74423106723416
2898,-1.4538740121739022
2899,-1.053553456521614
2900,-0.5633962678297075
2901,-0.011341679323764231
2902,0.4792737556543906
2903,0.6846387144448726
2904,0.8799992571085724
2905,1.0531204454591188
2906,1.1757997790344012
2907,1.2219546621305672
2908,1.1724668354033512
2909,1.0196034872982243
2910,0.76971600063685
2911,0.44854634433590945
2912,0.11542913883752301
2913,-0.1417276249997035
2914,-0.35796562694066586
2915,-0.6256939012273048
2916,-0.9364280168903977
2917,-1.2758513987411768
2918,-1.5876713111969625
2919,-1.8194033769783915
2920,-1.9318692999049236
2921,-1.907158711210204
2922,-1.7442310672341765
2923,-1.4538740121739302
2924,-1.0535534565215414
2925,-0.5633962678295709
2926,-0.011341679323703668
2927,0.4792737556542859
2928,0.684638714444774
2929,0.8799992571085338
2930,1.053120445459127
2931,1.1757997790344064
2932,1.221954662130574
2933,1.1724668354033634
2934,1.0196034872982436
2935,0.7697160006367839
2936,0.44854634433580065
2937,0.11542913883741282
2938,-0.14172762499966884
2939,-0.3579656269405525
2940,-0.6256939012271722
2941,-0.9364280168903037
2942,-1.2758513987411315
2943,-1.5876713111968899
2944,-1.81940337697836
2945,-1.9318692999049047
2946,-1.9071587112101422
2947,-1.7442310672340764
2948,-1.4538740121737928
2949,-1.0535534565214812
2950,-0.5633962678295551
2951,-0.011341679323713966
2952,0.47927375565436436
2953,0.6846387144448408
2954,0.87999925710848
2955,1.0531204454590746
2956,1.175799779034374
2957,1.2219546621305606
2958,1.1724668354033165
2959,1.019603487298164
2960,0.7697160006367666
2961,0.4485463443358132
2962,0.11542913883743647
2963,-0.14172762499976282
2964,-0.35796562694062817
2965,-0.6256939012271885
2966,-0.9364280168903236
2967,-1.275851398741087
2968,-1.587671311196897
2969,-1.8194033769783466
2970,-1.9318692999049065
2971,-1.9071587112102142
2972,-1.744231067234212
2973,-1.4538740121738882
2974,-1.0535534565214486
2975,-0.5633962678294431
2976,-0.011341679323668613
2977,0.47927375565435587
2978,0.6846387144448248
2979,0.8799992571085254
2980,1.0531204454591154
2981,1.1757997790343988
2982,1.221954662130578
2983,1.172466835403383
2984,1.0196034872982798
2985,0.7697160006368347
2986,0.4485463443357537
2987,0.11542913883755994
2988,-0.1417276249997519
2989,-0.35796562694059847
2990,-0.6256939012272564
2991,-0.9364280168903897
2992,-1.275851398741176
2993,-1.5876713111969476
2994,-1.8194033769783893
2995,-1.9318692999049403
2996,-1.9071587112101855
2997,-1.7442310672341321
2998,-1.4538740121739622
2999,-1.0535534565216225
3000,-0.5633962678296854
3001,-0.01134167932372493
3002,0.4792737556544235
3003,0.6846387144448922
3004,0.8799992571085322
3005,1.0531204454591168
3006,1.1757997790343986
3007,1.2219546621305608
3008,1.1724668354033367
3009,1.0196034872982727
3010,0.7697160006368478
3011,0.44854634433588403
3012,0.11542913883749134
3013,-0.14172762499972708
3014,-0.3579656269406921
3015,-0.6256939012271525
3016,-0.9364280168903109
3017,-1.2758513987410989
3018,-1.5876713111969103
3019,-1.8194033769783504
3020,-1.9318692999049238
3021,-1.907158711210185
3022,-1.7442310672341468
3023,-1.4538740121738893
3024,-1.0535534565214908
3025,-0.5633962678295121
3026,-0.011341679323751686
3027,0.47927375565429936
3028,0.6846387144447943
3029,0.8799992571084926
3030,1.0531204454591248
3031,1.1757997790343893
3032,1.2219546621305617
3033,1.1724668354033456
3034,1.0196034872982178
3035,0.7697160006367505
3036,0.44854634433576285
3037,0.11542913883749191
3038,-0.14172762499970276
3039,-0.3579656269405684
3040,-0.6256939012272051
3041,-0.9364280168903365
3042,-1.2758513987410707
3043,-1.5876713111968828
3044,-1.8194033769783409
3045,-1.9318692999048865
3046,-1.9071587112101172
3047,-1.7442310672340424
3048,-1.4538740121738492
3049,-1.0535534565214875
3050,-0.5633962678295316
3051,-0.01134167932367372
3052,0.47927375565439745
3053,0.6846387144447775
3054,0.8799992571084827
3055,1.0531204454590783
3056,1.1757997790343773
3057,1.2219546621305573
3058,1.1724668354033039
3059,1.019603487298286
3060,0.7697160006367952
3061,0.44854634433579993
3062,0.11542913883740683
3063,-0.14172762499978686
3064,-0.3579656269405485
3065,-0.6256939012272069
3066,-0.9364280168903155
3067,-1.2758513987411033
3068,-1.5876713111969054
3069,-1.8194033769783522
3070,-1.9318692999049372
3071,-1.9071587112102149
3072,-1.7442310672341943
3073,-1.4538740121738545
3074,-1.053553456521402
3075,-0.563396267829614
3076,-0.011341679323741138
3077,0.4792737556543633
3078,0.6846387144448454
3079,0.879999257108545
3080,1.0531204454591319
3081,1.175799779034401
3082,1.221954662130575
3083,1.1724668354033703
3084,1.0196034872982567
3085,0.7697160006368023
3086,0.4485463443359277
3087,0.11542913883756337
3088,-0.1417276249996709
3089,-0.35796562694063055
3090,-0.6256939012272618
3091,-0.936428016890421
3092,-1.275851398741152
3093,-1.5876713111969538
3094,-1.8194033769783846
3095,-1.931869299904931
3096,-1.9071587112101658
3097,-1.744231067234184
3098,-1.4538740121739662
3099,-1.0535534565215987
3100,-0.5633962678296434
3101,-0.011341679323783382
3102,0.47927375565443453
3103,0.6846387144447469
3104,0.879999257108516
3105,1.0531204454591077
3106,1.1757997790343955
3107,1.2219546621305537
3108,1.17246683540337
3109,1.0196034872982693
3110,0.7697160006368252
3111,0.4485463443358504
3112,0.11542913883745831
3113,-0.14172762499975028
3114,-0.35796562694050704
3115,-0.6256939012271573
3116,-0.9364280168902585
3117,-1.2758513987410942
3118,-1.587671311196897
3119,-1.8194033769783493
3120,-1.9318692999049127
3121,-1.9071587112101651
3122,-1.744231067234116
3123,-1.453874012173848
3124,-1.05355345652144
3125,-0.5633962678295671
3126,-0.011341679323756126
3127,0.4792737556543223
3128,0.6846387144448143
3129,0.8799992571085129
3130,1.0531204454590708
3131,1.1757997790343735
3132,1.221954662130546
3133,1.1724668354033263
3134,1.0196034872981914
3135,0.7697160006367165
3136,0.4485463443358305
3137,0.1154291388374767
3138,-0.14172762499973018
3139,-0.35796562694059286
3140,-0.6256939012272374
3141,-0.9364280168902998
3142,-1.2758513987410822
3143,-1.5876713111968805
3144,-1.8194033769783413
3145,-1.931869299904878
3146,-1.9071587112100983
3147,-1.744231067234178
3148,-1.453874012173899
3149,-1.053553456521491
3150,-0.5633962678295062
3151,-0.01134167932363242
3152,0.47927375565433117
3153,0.6846387144447975
3154,0.8799992571084982
3155,1.0531204454590934
3156,1.175799779034386
3157,1.2219546621305568
3158,1.1724668354033891
3159,1.019603487298305
3160,0.7697160006368756
3161,0.4485463443358033
3162,0.11542913883737983
3163,-0.14172762499969882
3164,-0.35796562694058376
3165,-0.6256939012272108
3166,-0.9364280168903477
3167,-1.2758513987411275
3168,-1.58767131119693
3169,-1.8194033769783733
3170,-1.931869299904942
3171,-1.9071587112102046
3172,-1.7442310672341692
3173,-1.4538740121739162
3174,-1.053553456521632
3175,-0.5633962678297284
3176,-0.01134167932378638
3177,0.479273755654377
3178,0.6846387144448657
3179,0.8799992571085649
3180,1.053120445459113
3181,1.175799779034398
3182,1.221954662130567
3183,1.172466835403355
3184,1.0196034872982322
3185,0.7697160006368615
3186,0.4485463443359228
3187,0.11542913883753501
3188,-0.14172762499969527
3189,-0.3579656269406564
3190,-0.6256939012272935
3191,-0.9364280168903847
3192,-1.2758513987411635
3193,-1.5876713111969516
3194,-1.8194033769783848
3195,-1.931869299904922
3196,-1.9071587112102077
3197,-1.7442310672341854
3198,-1.453874012173944
3199,-1.053553456521559
3200,-0.5633962678295912
3201,-0.011341679323725373
3202,0.47927375565427244
3203,0.6846387144447671
3204,0.8799992571085262
3205,1.053120445459121
3206,1.175799779034403
3207,1.221954662130574
3208,1.1724668354033676
3209,1.0196034872982516
3210,0.7697160006367955
3211,0.448546344335814
3212,0.11542913883742482
3213,-0.1417276249996606
3214,-0.35796562694054307
3215,-0.625693901227161
3216,-0.9364280168902908
3217,-1.2758513987411186
3218,-1.5876713111968792
3219,-1.8194033769783533
3220,-1.931869299904903
3221,-1.9071587112101462
3222,-1.7442310672340855
3223,-1.4538740121738065
3224,-1.0535534565214988
3225,-0.563396267829576
3226,-0.01134167932373606
3227,0.47927375565435076
3228,0.684638714444834
3229,0.8799992571084726
3230,1.0531204454590688
3231,1.1757997790343706
3232,1.2219546621305608
3233,1.1724668354033208
3234,1.019603487298172
3235,0.7697160006367781
3236,0.44854634433582663
3237,0.11542913883744851
3238,-0.1417276249997546
3239,-0.35796562694061873
3240,-0.6256939012271773
3241,-0.9364280168903107
3242,-1.2758513987410742
3243,-1.5876713111968859
3244,-1.8194033769783395
3245,-1.9318692999049047
3246,-1.907158711210218
3247,-1.744231067234221
3248,-1.4538740121739018
3249,-1.053553456521466
3250,-0.5633962678294635
3251,-0.011341679323690429
3252,0.4792737556543424
3253,0.6846387144448179
3254,0.8799992571085179
3255,1.0531204454591097
3256,1.1757997790343953
3257,1.221954662130578
3258,1.172466835403387
3259,1.0196034872982878
3260,0.7697160006368461
3261,0.448546344335767
3262,0.11542913883757194
3263,-0.14172762499974362
3264,-0.35796562694058903
3265,-0.6256939012272452
3266,-0.9364280168903767
3267,-1.2758513987411628
3268,-1.5876713111969365
3269,-1.8194033769783826
3270,-1.9318692999049385
3271,-1.907158711210189
3272,-1.744231067234141
3273,-1.4538740121739757
3274,-1.0535534565216398
3275,-0.5633962678297059
3276,-0.011341679323746745
3277,0.47927375565440994
3278,0.6846387144448852
3279,0.8799992571085247
3280,1.0531204454591108
3281,1.175799779034395
3282,1.2219546621305608
3283,1.1724668354033405
3284,1.0196034872982807
3285,0.7697160006368591
3286,0.4485463443358973
3287,0.11542913883750333
3288,-0.14172762499971883
3289,-0.3579656269406827
3290,-0.6256939012271412
3291,-0.9364280168902979
3292,-1.2758513987410858
3293,-1.5876713111968994
3294,-1.8194033769783435
3295,-1.9318692999049218
3296,-1.9071587112101887
3297,-1.7442310672341552
3298,-1.4538740121739027
3299,-1.0535534565215081
3300,-0.5633962678295324
3301,-0.01134167932377339
3302,0.47927375565428587
3303,0.6846387144447874
3304,0.8799992571084851
3305,1.0531204454591188
3306,1.175799779034386
3307,1.2219546621305617
3308,1.1724668354033496
3309,1.0196034872982258
3310,0.7697160006367619
3311,0.44854634433577617
3312,0.11542913883750391
3313,-0.14172762499969452
3314,-0.35796562694055895
3315,-0.6256939012271938
3316,-0.9364280168903234
3317,-1.2758513987410576
3318,-1.5876713111968719
3319,-1.8194033769783342
3320,-1.9318692999048852
3321,-1.907158711210121
3322,-1.7442310672340515
3323,-1.4538740121738627
3324,-1.053553456521505
3325,-0.5633962678295521
3326,-0.011341679323695703
3327,0.47927375565438396
3328,0.6846387144448535
3329,0.8799992571084932
3330,1.0531204454590852
3331,1.1757997790343802
3332,1.2219546621305608
3333,1.1724668354033096
3334,1.0196034872982949
3335,0.7697160006368071
3336,0.4485463443358134
3337,0.11542913883741884
3338,-0.14172762499977865
3339,-0.35796562694064477
3340,-0.6256939012272089
3341,-0.9364280168903469
3342,-1.2758513987411109
3343,-1.5876713111969167
3344,-1.819403376978359
3345,-1.9318692999049452
3346,-1.9071587112102246
3347,-1.7442310672342072
3348,-1.4538740121738702
3349,-1.0535534565214209
3350,-0.5633962678294082
3351,-0.01134167932363056
3352,0.4792737556543799
3353,0.6846387144448373
3354,0.8799992571085389
3355,1.053120445459126
3356,1.1757997790343977
3357,1.221954662130575
3358,1.1724668354033743
3359,1.0196034872982647
3360,0.7697160006368138
3361,0.4485463443357296
3362,0.11542913883753829
3363,-0.1417276249996539
3364,-0.35796562694062506
3365,-0.6256939012272489
3366,-0.9364280168904091
3367,-1.2758513987411388
3368,-1.5876713111969432
3369,-1.8194033769783777
3370,-1.9318692999049292
3371,-1.9071587112101693
3372,-1.7442310672341104
3373,-1.4538740121739344
3374,-1.053553456521589
3375,-0.563396267829647
3376,-0.011341679323794762
3377,0.4792737556544234
3378,0.6846387144447398
3379,0.8799992571085087
3380,1.0531204454591019
3381,1.1757997790343921
3382,1.2219546621305537
3383,1.1724668354033256
3384,1.0196034872982565
3385,0.7697160006368263
3386,0.4485463443358597
3387,0.11542913883746965
3388,-0.1417276249997419
3389,-0.3579656269404977
3390,-0.625693901227146
3391,-0.9364280168902455
3392,-1.275851398741081
3393,-1.5876713111968859
3394,-1.819403376978335
3395,-1.9318692999049079
3396,-1.9071587112101667
3397,-1.7442310672341237
3398,-1.4538740121738607
3399,-1.0535534565214568
3400,-0.5633962678295873
3401,-0.011341679323777887
3402,0.4792737556543088
3403,0.6846387144448073
3404,0.8799992571085055
3405,1.0531204454591352
3406,1.1757997790343953
3407,1.2219546621305617
3408,1.1724668354033385
3409,1.0196034872982036
3410,0.7697160006367301
3411,0.4485463443358446
3412,0.11542913883748883
3413,-0.14172762499972197
3414,-0.35796562694058337
3415,-0.6256939012272261
3416,-0.9364280168903593
3417,-1.2758513987410942
3418,-1.5876713111969023
3419,-1.8194033769783533
3420,-1.9318692999048899
3421,-1.9071587112101107
3422,-1.744231067234192
3423,-1.4538740121739155
3424,-1.0535534565215101
3425,-0.563396267829528
3426,-0.011341679323654957
3427,0.47927375565441716
3428,0.6846387144447902
3429,0.8799992571084961
3430,1.053120445459089
3431,1.1757997790343835
3432,1.2219546621305573
3433,1.1724668354033934
3434,1.0196034872983133
3435,0.769716000636887
3436,0.4485463443358166
3437,0.11542913883739182
3438,-0.14172762499980335
3439,-0.3579656269405648
3440,-0.6256939012272273
3441,-0.9364280168903387
3442,-1.2758513987411266
3443,-1.587671311196925
3444,-1.8194033769783715
3445,-1.9318692999049434
3446,-1.9071587112102102
3447,-1.7442310672341794
3448,-1.4538740121739302
3449,-1.053553456521429
3450,-0.5633962678296132
3451,-0.011341679323724096
3452,0.47927375565438257
3453,0.684638714444858
3454,0.8799992571085582
3455,1.0531204454591072
3456,1.1757997790343946
3457,1.2219546621305672
3458,1.1724668354033592
3459,1.0196034872982402
3460,0.7697160006367809
3461,0.44854634433590346
3462,0.11542913883754169
3463,-0.14172762499968572
3464,-0.35796562694064754
3465,-0.6256939012272821
